ID,D,E,F,H,I,L,Oxygen,Nitrogen,Acid,Basic,Polar,Non_Polar,molecular_weight,aromaticity,flexibility_mean,flexibility_max,flexibility_min,gravy,secondary_structure_fraction_a,molar_extinction_coefficient_reduced_cysteines,molar_extinction_coefficient_disulfid_bridges,type
Q8N6M3,0.011450382,0.045801527,0.057251908,0.041984733,0.038167939,0.15648855,0.36259542,0.335877863,0.057251908,0.125954198,0.454198473,0.545801527,29854.6353,0.13740458,0.981768304,1.052583333,0.925190476,0.280916031,0.400763359,67380.0,67880,Multi-pass membrane protein
Q13324,0.03163017,0.0486618,0.070559611,0.02676399,0.070559611,0.119221411,0.396593674,0.357664234,0.080291971,0.111922141,0.457420925,0.542579075,47687.1336,0.148418491,0.982097459,1.056107143,0.921035714,0.265693431,0.411192214,95800.0,96675,Multi-pass membrane protein
O14638,0.052571429,0.062857143,0.050285714,0.034285714,0.041142857,0.092571429,0.485714286,0.364571429,0.115428571,0.133714286,0.569142857,0.430857143,100123.273,0.109714286,0.997695439,1.070892857,0.933571429,-0.378971429,0.301714286,133620.0,135745,Single-pass membrane protein
Q7L5A8,0.040322581,0.045698925,0.056451613,0.061827957,0.029569892,0.112903226,0.38172043,0.403225806,0.086021505,0.158602151,0.483870968,0.516129032,42790.7541,0.139784946,0.989855503,1.063988095,0.92822619,-0.190860215,0.35483871,90300.0,90425,Multi-pass membrane protein
Q8N5K1,0.02962963,0.059259259,0.02962963,0.014814815,0.051851852,0.155555556,0.362962963,0.392592593,0.088888889,0.177777778,0.525925926,0.474074074,15278.013,0.066666667,0.998371788,1.07527381,0.933880952,-0.062962963,0.362962963,15470.0,15720,Single-pass membrane protein
O14511,0.041176471,0.048235294,0.017647059,0.023529412,0.022352941,0.072941176,0.461176471,0.432941176,0.089411765,0.156470588,0.621176471,0.378823529,91677.7587,0.055294118,1.008508592,1.076345238,0.928059524,-0.67,0.198823529,67730.0,69355,Single-pass membrane protein
P19021,0.057553957,0.0668037,0.051387461,0.035971223,0.047276465,0.078108941,0.474820144,0.353545735,0.124357657,0.139773895,0.543679342,0.456320658,108330.7938,0.089414183,1.00142783,1.082416667,0.931095238,-0.324871531,0.299075026,95230.0,96105,Single-pass membrane protein
Q96B77,0.028169014,0.042253521,0.061032864,0.014084507,0.03286385,0.126760563,0.370892019,0.44600939,0.070422535,0.150234742,0.469483568,0.530516432,24892.9454,0.14084507,0.988039624,1.063440476,0.930547619,-0.072769953,0.361502347,53400.0,53650,Multi-pass membrane protein
O43306,0.042808219,0.053938356,0.047089041,0.025684932,0.049657534,0.120719178,0.41010274,0.38869863,0.096746575,0.132705479,0.47859589,0.52140411,130613.9529,0.089041096,0.991708328,1.082357143,0.918392857,0.028681507,0.328767123,125140.0,127015,Multi-pass membrane protein
Q9BUV8,0.051094891,0.065693431,0.065693431,0.02919708,0.051094891,0.131386861,0.408759124,0.291970803,0.116788321,0.102189781,0.416058394,0.583941606,15486.7069,0.138686131,0.987865885,1.06627381,0.932202381,0.234306569,0.401459854,34950.0,35075,Multi-pass membrane protein
Q96RT6,0.046979866,0.115436242,0.041610738,0.02147651,0.030872483,0.106040268,0.547651007,0.405369128,0.162416107,0.166442953,0.618791946,0.381208054,85280.4861,0.077852349,1.013726045,1.09052381,0.931583333,-0.829530201,0.251006711,72310.0,72685,Single-pass membrane protein
Q9BX73,0.042056075,0.051401869,0.042056075,0.037383178,0.037383178,0.140186916,0.411214953,0.219626168,0.093457944,0.074766355,0.457943925,0.542056075,22870.8517,0.102803738,0.989801684,1.046416667,0.926988095,0.251869159,0.336448598,35410.0,36160,Multi-pass membrane protein
P43489,0.046931408,0.028880866,0.010830325,0.02166065,0.02166065,0.097472924,0.38267148,0.389891697,0.075812274,0.126353791,0.606498195,0.393501805,29340.2417,0.036101083,1.001174396,1.058821429,0.935952381,-0.375090253,0.205776173,22460.0,23710,Single-pass membrane protein
O75845,0.046822742,0.036789298,0.100334448,0.063545151,0.080267559,0.10367893,0.397993311,0.364548495,0.08361204,0.150501672,0.461538462,0.538461538,35300.3554,0.18729097,0.984033662,1.068904762,0.926511905,0.033779264,0.428093645,62800.0,62925,Multi-pass membrane protein
Q6P4E1,0.082568807,0.096330275,0.020642202,0.03440367,0.041284404,0.098623853,0.610091743,0.456422018,0.178899083,0.160550459,0.626146789,0.373853211,49497.2493,0.04587156,1.015794106,1.072535714,0.930619048,-0.985091743,0.245412844,20400.0,20525,Single-pass membrane protein
Q9UQ53,0.060218978,0.067518248,0.063868613,0.032846715,0.04379562,0.124087591,0.472627737,0.416058394,0.127737226,0.162408759,0.540145985,0.459854015,63197.6473,0.109489051,0.998741055,1.074011905,0.922285714,-0.32810219,0.339416058,73340.0,73590,Single-pass membrane protein
Q6UVK1,0.047372954,0.063307494,0.038329027,0.028854436,0.023255814,0.120585702,0.453057709,0.349698536,0.110680448,0.1042205,0.51205857,0.48794143,250533.5881,0.065891473,0.999009887,1.0835,0.934428571,-0.157192076,0.293712317,183580.0,184330,Single-pass membrane protein
Q8WUY8,0.024271845,0.048543689,0.024271845,0.014563107,0.0,0.150485437,0.242718447,0.402912621,0.072815534,0.140776699,0.373786408,0.626213592,21650.1521,0.063106796,0.990555052,1.061559524,0.935904762,0.273300971,0.315533981,35980.0,36105,Single-pass membrane protein
O60602,0.054778555,0.041958042,0.071095571,0.029137529,0.057109557,0.158508159,0.46969697,0.346153846,0.096736597,0.114219114,0.513986014,0.486013986,97832.3612,0.114219114,0.992348688,1.099428571,0.934452381,0.024125874,0.383449883,95230.0,96355,Single-pass membrane protein
Q8TBE1,0.0375,0.04375,0.1,0.03125,0.0625,0.15,0.36875,0.2875,0.08125,0.1,0.425,0.575,18976.2721,0.19375,0.973269946,1.049035714,0.921654762,0.6,0.45,38390.0,39015,Multi-pass membrane protein
Q8NBZ7,0.035714286,0.078571429,0.033333333,0.028571429,0.054761905,0.097619048,0.457142857,0.40952381,0.114285714,0.157142857,0.521428571,0.478571429,47576.2231,0.080952381,1.002007589,1.076119048,0.94552381,-0.369761905,0.316666667,45840.0,45965,Single-pass membrane protein
Q96BI1,0.025943396,0.014150943,0.058962264,0.009433962,0.037735849,0.174528302,0.280660377,0.240566038,0.04009434,0.080188679,0.377358491,0.622641509,44845.0128,0.08254717,0.983119134,1.058642857,0.929690476,0.788915094,0.384433962,22920.0,23420,Multi-pass membrane protein
Q9NYP7,0.026755853,0.02006689,0.073578595,0.033444816,0.066889632,0.113712375,0.371237458,0.371237458,0.046822742,0.130434783,0.448160535,0.551839465,35292.969,0.180602007,0.981763875,1.064452381,0.926845238,0.09632107,0.421404682,95800.0,96175,Multi-pass membrane protein
P56962,0.046357616,0.09602649,0.023178808,0.01986755,0.066225166,0.122516556,0.493377483,0.354304636,0.142384106,0.152317881,0.543046358,0.456953642,33403.1048,0.039735099,1.005975093,1.068571429,0.951678571,-0.305298013,0.284768212,15470.0,15720,Multi-pass membrane protein
O60741,0.039325843,0.048314607,0.046067416,0.021348315,0.053932584,0.082022472,0.457303371,0.351685393,0.087640449,0.116853933,0.541573034,0.458426966,98794.8859,0.087640449,0.999942179,1.070940476,0.931761905,-0.272921348,0.286516854,91220.0,91845,Multi-pass membrane protein
P51686,0.035230352,0.029810298,0.070460705,0.013550136,0.075880759,0.113821138,0.398373984,0.257452575,0.06504065,0.094850949,0.455284553,0.544715447,42015.3241,0.132791328,0.981756978,1.064333333,0.922142857,0.535230352,0.406504065,62340.0,63215,Multi-pass membrane protein
Q6ZMZ3,0.046153846,0.103589744,0.028717949,0.023589744,0.025641026,0.16,0.506666667,0.470769231,0.14974359,0.155897436,0.552820513,0.447179487,112215.1434,0.060512821,1.003004979,1.075,0.928095238,-0.486871795,0.296410256,130400.0,131025,Single-pass membrane protein
Q5FWE3,0.037716616,0.046890928,0.014271152,0.022426096,0.012232416,0.128440367,0.360856269,0.342507645,0.084607543,0.108053007,0.524974516,0.475025484,102195.9979,0.042813456,1.003976766,1.066464286,0.926380952,-0.229255861,0.24362895,121920.0,122545,Multi-pass membrane protein
Q8TAX9,0.069711538,0.100961538,0.043269231,0.019230769,0.048076923,0.125,0.564903846,0.360576923,0.170673077,0.151442308,0.569711538,0.430288462,47347.386,0.069711538,1.006825933,1.074214286,0.932083333,-0.420673077,0.307692308,28420.0,28670,Multi-pass membrane protein
Q7Z429,0.029649596,0.029649596,0.064690027,0.010781671,0.053908356,0.080862534,0.41509434,0.223719677,0.059299191,0.053908356,0.477088949,0.522911051,41202.7444,0.153638814,0.99182817,1.054642857,0.92372619,0.006469003,0.366576819,61200.0,61575,Multi-pass membrane protein
P41231,0.042440318,0.018567639,0.050397878,0.015915119,0.023872679,0.137931034,0.344827586,0.400530504,0.061007958,0.137931034,0.458885942,0.541114058,42272.9968,0.119363395,0.983493174,1.061535714,0.924988095,0.238992042,0.371352785,62800.0,63675,Multi-pass membrane protein
Q5J8X5,0.006578947,0.046052632,0.078947368,0.019736842,0.144736842,0.098684211,0.401315789,0.269736842,0.052631579,0.092105263,0.421052632,0.578947368,17307.1357,0.151315789,0.978147186,1.038238095,0.918166667,0.598684211,0.447368421,24410.0,24535,Multi-pass membrane protein
Q92956,0.03180212,0.060070671,0.017667845,0.021201413,0.03180212,0.06360424,0.4204947,0.318021201,0.091872792,0.113074205,0.593639576,0.406360424,30391.4909,0.060070671,0.997265902,1.067690476,0.929428571,-0.208480565,0.240282686,41940.0,43315,Single-pass membrane protein
Q6UXG3,0.024096386,0.084337349,0.027108434,0.015060241,0.030120482,0.120481928,0.478915663,0.304216867,0.108433735,0.108433735,0.578313253,0.421686747,36059.5752,0.06626506,1.005652919,1.063714286,0.92,-0.339156627,0.253012048,39420.0,39920,Single-pass membrane protein
A6BM72,0.043103448,0.042145594,0.026819923,0.041187739,0.026819923,0.049808429,0.422413793,0.311302682,0.085249042,0.098659004,0.624521073,0.375478927,110843.1202,0.072796935,0.993285461,1.064047619,0.92827381,-0.285823755,0.182950192,135680.0,144805,Single-pass membrane protein
Q9Y584,0.036082474,0.051546392,0.051546392,0.0,0.051546392,0.072164948,0.371134021,0.216494845,0.087628866,0.092783505,0.422680412,0.577319588,20030.7524,0.092783505,1.001160425,1.071738095,0.942452381,0.1,0.257731959,15930.0,16305,Multi-pass membrane protein
P57087,0.036912752,0.060402685,0.033557047,0.010067114,0.036912752,0.083892617,0.496644295,0.379194631,0.097315436,0.144295302,0.560402685,0.439597315,33206.5094,0.083892617,1.00241057,1.065345238,0.932404762,-0.340604027,0.295302013,30370.0,30870,Single-pass membrane protein
P31994,0.04516129,0.05483871,0.029032258,0.035483871,0.051612903,0.087096774,0.474193548,0.306451613,0.1,0.109677419,0.567741935,0.432258065,34043.2311,0.077419355,1.000109951,1.067702381,0.936357143,-0.246451613,0.287096774,50420.0,50795,Single-pass membrane protein
Q16581,0.045643154,0.031120332,0.070539419,0.020746888,0.05186722,0.12033195,0.423236515,0.298755187,0.076763485,0.089211618,0.512448133,0.487551867,53863.6435,0.114107884,0.98944697,1.05622619,0.923595238,0.204979253,0.365145228,67380.0,68255,Multi-pass membrane protein
O75051,0.05438226,0.055966209,0.035902851,0.025871172,0.056494192,0.101900739,0.485744456,0.343717001,0.110348469,0.12249208,0.547518479,0.452481521,211101.6899,0.082365364,0.997753695,1.070714286,0.928761905,-0.181467793,0.319429778,211320.0,214820,Single-pass membrane protein
P21217,0.058171745,0.03601108,0.04432133,0.030470914,0.027700831,0.105263158,0.432132964,0.454293629,0.094182825,0.149584488,0.556786704,0.443213296,42116.6214,0.135734072,0.995018432,1.055297619,0.930738095,-0.452908587,0.318559557,117340.0,117715,Single-pass membrane protein
O15079,0.066801619,0.068825911,0.010121457,0.016194332,0.034412955,0.08097166,0.552631579,0.366396761,0.13562753,0.129554656,0.625506073,0.374493927,53536.1279,0.038461538,1.010421159,1.065654762,0.937535714,-0.633805668,0.212550607,32890.0,33765,Single-pass membrane protein
Q9Y6M7,0.05354201,0.072487644,0.050247117,0.029654036,0.057660626,0.118616145,0.457990115,0.336902801,0.126029654,0.144151565,0.533772652,0.466227348,136042.3842,0.084019769,0.99934015,1.096571429,0.91977381,-0.130724876,0.327018122,121240.0,122490,Multi-pass membrane protein
Q14118,0.05027933,0.053631285,0.023463687,0.025698324,0.052513966,0.073743017,0.449162011,0.345251397,0.103910615,0.136312849,0.593296089,0.406703911,97440.3032,0.05027933,1.005226016,1.072357143,0.935869048,-0.37396648,0.258100559,71850.0,72225,Single-pass membrane protein
Q5SRI9,0.051948052,0.045454545,0.045454545,0.032467532,0.064935065,0.093073593,0.502164502,0.402597403,0.097402597,0.151515152,0.556277056,0.443722944,53670.2098,0.136363636,1.000280327,1.067845238,0.928952381,-0.583982684,0.326839827,98670.0,98795,Single-pass membrane protein
Q8WVE7,0.0,0.034722222,0.0625,0.020833333,0.055555556,0.152777778,0.277777778,0.236111111,0.034722222,0.083333333,0.368055556,0.631944444,15249.9288,0.097222222,0.982419224,1.045392857,0.932511905,0.772916667,0.388888889,15470.0,15595,Multi-pass membrane protein
Q6J4K2,0.037671233,0.022260274,0.071917808,0.017123288,0.04109589,0.155821918,0.337328767,0.267123288,0.059931507,0.08390411,0.398972603,0.601027397,64230.6904,0.126712329,0.98086648,1.060690476,0.922357143,0.652226027,0.431506849,95800.0,96675,Multi-pass membrane protein
Q86SQ4,0.04013104,0.040950041,0.058149058,0.018018018,0.064701065,0.104832105,0.466830467,0.325143325,0.081081081,0.104832105,0.528255528,0.471744472,136693.0407,0.108927109,0.99476327,1.069071429,0.924083333,-0.015561016,0.345618346,192630.0,194880,Multi-pass membrane protein
O43760,0.053571429,0.026785714,0.089285714,0.004464286,0.035714286,0.071428571,0.441964286,0.25,0.080357143,0.0625,0.433035714,0.566964286,24809.7391,0.174107143,0.987734109,1.051880952,0.917392857,0.168303571,0.370535714,44350.0,44600,Multi-pass membrane protein
Q9HBE5,0.063197026,0.06133829,0.035315985,0.016728625,0.024163569,0.117100372,0.488847584,0.262081784,0.124535316,0.083643123,0.542750929,0.457249071,59128.9041,0.105947955,1.000612679,1.07575,0.929714286,-0.266914498,0.301115242,136820.0,137695,Single-pass membrane protein
Q96E22,0.061433447,0.040955631,0.034129693,0.040955631,0.037542662,0.129692833,0.406143345,0.467576792,0.102389078,0.163822526,0.529010239,0.470989761,33223.93,0.081911263,0.992537391,1.066880952,0.933869048,-0.184641638,0.320819113,52940.0,53565,Multi-pass membrane protein
Q96A54,0.026666667,0.064,0.08,0.037333333,0.048,0.106666667,0.370666667,0.322666667,0.090666667,0.12,0.437333333,0.562666667,42615.1707,0.141333333,0.986737607,1.08122619,0.927130952,0.2104,0.381333333,70360.0,70735,Multi-pass membrane protein
Q15125,0.043478261,0.026086957,0.065217391,0.043478261,0.034782609,0.156521739,0.339130435,0.347826087,0.069565217,0.117391304,0.408695652,0.591304348,26352.4588,0.152173913,0.977945755,1.073,0.91802381,0.346956522,0.439130435,73910.0,74160,Multi-pass membrane protein
Q8IWB1,0.0511883,0.08226691,0.047531993,0.031078611,0.031078611,0.151736746,0.458866545,0.371115174,0.13345521,0.135283364,0.52833638,0.47166362,62058.8547,0.085923218,0.996798703,1.062488095,0.9275,-0.191590494,0.314442413,67380.0,68380,Single-pass membrane protein
O00481,0.046783626,0.066276803,0.038986355,0.021442495,0.040935673,0.109161793,0.452241715,0.37037037,0.113060429,0.140350877,0.514619883,0.485380117,57676.5031,0.097465887,0.99942876,1.078404762,0.934119048,-0.255945419,0.317738791,96830.0,97330,Single-pass membrane protein
Q8NFB2,0.031428571,0.051428571,0.074285714,0.028571429,0.082857143,0.145714286,0.32,0.32,0.082857143,0.108571429,0.408571429,0.591428571,40646.1116,0.14,0.978432202,1.078702381,0.919714286,0.604285714,0.46,94420.0,94920,Multi-pass membrane protein
O95070,0.044368601,0.013651877,0.044368601,0.034129693,0.027303754,0.139931741,0.351535836,0.276450512,0.058020478,0.105802048,0.395904437,0.604095563,32010.7842,0.126279863,0.987404385,1.039916667,0.925119048,0.295221843,0.372013652,51800.0,51800,Multi-pass membrane protein
Q5ZPR3,0.054307116,0.050561798,0.039325843,0.014981273,0.02247191,0.102996255,0.481273408,0.297752809,0.104868914,0.080524345,0.520599251,0.479400749,57234.7791,0.071161049,0.997915079,1.072,0.92922619,-0.072097378,0.292134831,53400.0,54150,Single-pass membrane protein
O60499,0.060240964,0.104417671,0.02811245,0.016064257,0.040160643,0.120481928,0.534136546,0.389558233,0.164658635,0.124497992,0.518072289,0.481927711,28113.7852,0.052208835,1.002908482,1.064261905,0.930666667,-0.264257028,0.297188755,24980.0,25105,Single-pass membrane protein
Q9NP59,0.029772329,0.047285464,0.04028021,0.021015762,0.08056042,0.122591944,0.399299475,0.273204904,0.077057793,0.087565674,0.436077058,0.563922942,62541.4222,0.085814361,0.987762773,1.073404762,0.92675,0.426619965,0.374781086,78840.0,79590,Multi-pass membrane protein
Q8NFK1,0.017921147,0.064516129,0.0609319,0.025089606,0.017921147,0.143369176,0.369175627,0.394265233,0.082437276,0.143369176,0.487455197,0.512544803,31298.9926,0.111111111,0.992698765,1.078928571,0.925369048,-0.022580645,0.340501792,48930.0,49430,Multi-pass membrane protein
Q7Z6A9,0.041522491,0.076124567,0.038062284,0.027681661,0.048442907,0.114186851,0.508650519,0.373702422,0.117647059,0.131487889,0.588235294,0.411764706,32834.0462,0.089965398,0.999342219,1.069321429,0.915892857,-0.346366782,0.30449827,42400.0,43150,Single-pass membrane protein
O60488,0.042194093,0.066104079,0.032348805,0.016877637,0.073136428,0.099859353,0.447257384,0.310829817,0.108298172,0.140646976,0.517580872,0.482419128,79187.1749,0.082981716,1.001022402,1.078988095,0.917630952,-0.19395218,0.312236287,81710.0,82835,Single-pass membrane protein
P35498,0.051269288,0.067695371,0.070681931,0.011448482,0.073170732,0.099054256,0.479840717,0.317570931,0.118964659,0.116475859,0.50223992,0.49776008,228969.0625,0.114484818,0.995572875,1.083916667,0.918833333,-0.008561473,0.355400697,239390.0,241640,Multi-pass membrane protein
Q7Z769,0.012779553,0.015974441,0.079872204,0.019169329,0.073482428,0.153354633,0.313099042,0.24600639,0.028753994,0.076677316,0.376996805,0.623003195,35065.4125,0.143769968,0.977914082,1.059821429,0.928714286,0.765175719,0.460063898,53860.0,54235,Multi-pass membrane protein
Q9NZG7,0.021126761,0.042253521,0.042253521,0.021126761,0.056338028,0.147887324,0.408450704,0.352112676,0.063380282,0.105633803,0.464788732,0.535211268,15680.0872,0.070422535,0.989318117,1.060238095,0.932047619,0.3,0.373239437,9970.0,9970,Multi-pass membrane protein
